"month","day","hour","week","alloc_1","alloc_2"
4,4,12,FALSE,0.188123307809121,0.811876692190879
4,4,13,FALSE,0.022148337517746,0.977851662482254
4,4,14,FALSE,0.111985404909831,0.888014595090169
4,4,15,FALSE,0.148237693089674,0.851762306910326
4,4,16,FALSE,0.372017752647577,0.627982247352423
4,4,17,FALSE,0.0647939871289282,0.935206012871072
4,4,18,FALSE,0.952046080690443,0.047953919309557
4,4,19,FALSE,0,0
4,4,20,FALSE,0,0
4,4,21,FALSE,0,0
4,4,22,FALSE,0,0
4,4,23,FALSE,0,0
4,5,0,FALSE,0,0
4,5,1,FALSE,0,0
4,5,2,FALSE,0,0
4,5,3,FALSE,0,0
4,5,4,FALSE,0,0
4,5,5,FALSE,0,0
4,5,6,FALSE,0.0198691255087575,0.980130874491243
4,5,7,FALSE,0.398214451509871,0.601785548490129
4,5,8,FALSE,0.474371064583555,0.525628935416445
4,5,9,FALSE,0.520989965095271,0.479010034904729
4,5,10,FALSE,0.0676981314041867,0.932301868595813
4,5,11,FALSE,2.68370881242314e-05,0.999973162911876
4,5,12,FALSE,0.188123307809121,0.811876692190879
4,5,13,FALSE,0.022148337517746,0.977851662482254
4,5,14,FALSE,0.111985404909831,0.888014595090169
4,5,15,FALSE,0.148237693089674,0.851762306910326
4,5,16,FALSE,0.372017752647577,0.627982247352423
4,5,17,FALSE,0.0647939871289282,0.935206012871072
4,5,18,FALSE,0.952046080690443,0.047953919309557
4,5,19,FALSE,0,0
4,5,20,FALSE,0,0
4,5,21,FALSE,0,0
4,5,22,FALSE,0,0
4,5,23,FALSE,0,0
4,6,0,TRUE,0,0
4,6,1,TRUE,0,0
4,6,2,TRUE,0,0
4,6,3,TRUE,0,0
4,6,4,TRUE,0,0
4,6,5,TRUE,0,0
4,6,6,TRUE,0.335018321323598,0.664981678676402
4,6,7,TRUE,0.395593592613486,0.604406407386514
4,6,8,TRUE,0.689314690828058,0.310685309171942
4,6,9,TRUE,0.141211189408337,0.858788810591663
4,6,10,TRUE,0.221318902683996,0.778681097316004
4,6,11,TRUE,0.270895004978576,0.729104995021424
4,6,12,TRUE,0.045889025767099,0.954110974232901
4,6,13,TRUE,0.0243988455525177,0.975601154447482
4,6,14,TRUE,0.229574585453793,0.770425414546207
4,6,15,TRUE,0.253937075972783,0.746062924027217
4,6,16,TRUE,0.106926541211267,0.893073458788733
4,6,17,TRUE,0.107278509650137,0.892721490349863
4,6,18,TRUE,0.159805843749766,0.840194156250234
4,6,19,TRUE,0,0
4,6,20,TRUE,0,0
4,6,21,TRUE,0,0
4,6,22,TRUE,0,0
4,6,23,TRUE,0,0
4,7,0,TRUE,0,0
4,7,1,TRUE,0,0
4,7,2,TRUE,0,0
4,7,3,TRUE,0,0
4,7,4,TRUE,0,0
4,7,5,TRUE,0,0
4,7,6,TRUE,0.335018321323598,0.664981678676402
4,7,7,TRUE,0.395593592613486,0.604406407386514
4,7,8,TRUE,0.689314690828058,0.310685309171942
4,7,9,TRUE,0.141211189408337,0.858788810591663
4,7,10,TRUE,0.221318902683996,0.778681097316004
4,7,11,TRUE,0.270895004978576,0.729104995021424
4,7,12,TRUE,0.045889025767099,0.954110974232901
4,7,13,TRUE,0.0243988455525177,0.975601154447482
4,7,14,TRUE,0.229574585453793,0.770425414546207
4,7,15,TRUE,0.253937075972783,0.746062924027217
4,7,16,TRUE,0.106926541211267,0.893073458788733
4,7,17,TRUE,0.107278509650137,0.892721490349863
4,7,18,TRUE,0.159805843749766,0.840194156250234
4,7,19,TRUE,0,0
4,7,20,TRUE,0,0
4,7,21,TRUE,0,0
4,7,22,TRUE,0,0
4,7,23,TRUE,0,0
4,8,0,TRUE,0,0
4,8,1,TRUE,0,0
4,8,2,TRUE,0,0
4,8,3,TRUE,0,0
4,8,4,TRUE,0,0
4,8,5,TRUE,0,0
4,8,6,TRUE,0.335018321323598,0.664981678676402
4,8,7,TRUE,0.395593592613486,0.604406407386514
4,8,8,TRUE,0.689314690828058,0.310685309171942
4,8,9,TRUE,0.141211189408337,0.858788810591663
4,8,10,TRUE,0.221318902683996,0.778681097316004
4,8,11,TRUE,0.270895004978576,0.729104995021424
4,8,12,TRUE,0.045889025767099,0.954110974232901
4,8,13,TRUE,0.0243988455525177,0.975601154447482
4,8,14,TRUE,0.229574585453793,0.770425414546207
4,8,15,TRUE,0.253937075972783,0.746062924027217
4,8,16,TRUE,0.106926541211267,0.893073458788733
4,8,17,TRUE,0.107278509650137,0.892721490349863
4,8,18,TRUE,0.159805843749766,0.840194156250234
4,8,19,TRUE,0,0
4,8,20,TRUE,0,0
4,8,21,TRUE,0,0
4,8,22,TRUE,0,0
4,8,23,TRUE,0,0
4,9,0,TRUE,0,0
4,9,1,TRUE,0,0
4,9,2,TRUE,0,0
4,9,3,TRUE,0,0
4,9,4,TRUE,0,0
4,9,5,TRUE,0,0
4,9,6,TRUE,0.335018321323598,0.664981678676402
4,9,7,TRUE,0.395593592613486,0.604406407386514
4,9,8,TRUE,0.689314690828058,0.310685309171942
4,9,9,TRUE,0.141211189408337,0.858788810591663
4,9,10,TRUE,0.221318902683996,0.778681097316004
4,9,11,TRUE,0.270895004978576,0.729104995021424
4,9,12,TRUE,0.045889025767099,0.954110974232901
4,9,13,TRUE,0.0243988455525177,0.975601154447482
4,9,14,TRUE,0.229574585453793,0.770425414546207
4,9,15,TRUE,0.253937075972783,0.746062924027217
4,9,16,TRUE,0.106926541211267,0.893073458788733
4,9,17,TRUE,0.107278509650137,0.892721490349863
4,9,18,TRUE,0.159805843749766,0.840194156250234
4,9,19,TRUE,0,0
4,9,20,TRUE,0,0
4,9,21,TRUE,0,0
4,9,22,TRUE,0,0
4,9,23,TRUE,0,0
4,10,0,TRUE,0,0
4,10,1,TRUE,0,0
4,10,2,TRUE,0,0
4,10,3,TRUE,0,0
4,10,4,TRUE,0,0
4,10,5,TRUE,0,0
4,10,6,TRUE,0.335018321323598,0.664981678676402
4,10,7,TRUE,0.395593592613486,0.604406407386514
4,10,8,TRUE,0.689314690828058,0.310685309171942
4,10,9,TRUE,0.141211189408337,0.858788810591663
4,10,10,TRUE,0.221318902683996,0.778681097316004
4,10,11,TRUE,0.270895004978576,0.729104995021424
4,10,12,TRUE,0.045889025767099,0.954110974232901
4,10,13,TRUE,0.0243988455525177,0.975601154447482
4,10,14,TRUE,0.229574585453793,0.770425414546207
4,10,15,TRUE,0.253937075972783,0.746062924027217
4,10,16,TRUE,0.106926541211267,0.893073458788733
4,10,17,TRUE,0.107278509650137,0.892721490349863
4,10,18,TRUE,0.159805843749766,0.840194156250234
4,10,19,TRUE,0,0
4,10,20,TRUE,0,0
4,10,21,TRUE,0,0
4,10,22,TRUE,0,0
4,10,23,TRUE,0,0
4,11,0,FALSE,0,0
4,11,1,FALSE,0,0
4,11,2,FALSE,0,0
4,11,3,FALSE,0,0
4,11,4,FALSE,0,0
4,11,5,FALSE,0,0
4,11,6,FALSE,0.0198691255087575,0.980130874491243
4,11,7,FALSE,0.398214451509871,0.601785548490129
4,11,8,FALSE,0.474371064583555,0.525628935416445
4,11,9,FALSE,0.520989965095271,0.479010034904729
4,11,10,FALSE,0.0676981314041867,0.932301868595813
4,11,11,FALSE,2.68370881242314e-05,0.999973162911876
4,11,12,FALSE,0.188123307809121,0.811876692190879
4,11,13,FALSE,0.022148337517746,0.977851662482254
4,11,14,FALSE,0.111985404909831,0.888014595090169
4,11,15,FALSE,0.148237693089674,0.851762306910326
4,11,16,FALSE,0.372017752647577,0.627982247352423
4,11,17,FALSE,0.0647939871289282,0.935206012871072
4,11,18,FALSE,0.952046080690443,0.047953919309557
4,11,19,FALSE,0,0
4,11,20,FALSE,0,0
4,11,21,FALSE,0,0
4,11,22,FALSE,0,0
4,11,23,FALSE,0,0
4,12,0,FALSE,0,0
4,12,1,FALSE,0,0
4,12,2,FALSE,0,0
4,12,3,FALSE,0,0
4,12,4,FALSE,0,0
4,12,5,FALSE,0,0
4,12,6,FALSE,0.0198691255087575,0.980130874491243
4,12,7,FALSE,0.398214451509871,0.601785548490129
4,12,8,FALSE,0.474371064583555,0.525628935416445
4,12,9,FALSE,0.520989965095271,0.479010034904729
4,12,10,FALSE,0.0676981314041867,0.932301868595813
4,12,11,FALSE,2.68370881242314e-05,0.999973162911876
4,12,12,FALSE,0.188123307809121,0.811876692190879
4,12,13,FALSE,0.022148337517746,0.977851662482254
4,12,14,FALSE,0.111985404909831,0.888014595090169
4,12,15,FALSE,0.148237693089674,0.851762306910326
4,12,16,FALSE,0.372017752647577,0.627982247352423
4,12,17,FALSE,0.0647939871289282,0.935206012871072
4,12,18,FALSE,0.952046080690443,0.047953919309557
4,12,19,FALSE,0,0
4,12,20,FALSE,0,0
4,12,21,FALSE,0,0
4,12,22,FALSE,0,0
4,12,23,FALSE,0,0
4,13,0,TRUE,0,0
4,13,1,TRUE,0,0
4,13,2,TRUE,0,0
4,13,3,TRUE,0,0
4,13,4,TRUE,0,0
4,13,5,TRUE,0,0
4,13,6,TRUE,0.335018321323598,0.664981678676402
4,13,7,TRUE,0.395593592613486,0.604406407386514
4,13,8,TRUE,0.689314690828058,0.310685309171942
4,13,9,TRUE,0.141211189408337,0.858788810591663
4,13,10,TRUE,0.221318902683996,0.778681097316004
4,13,11,TRUE,0.270895004978576,0.729104995021424
4,13,12,TRUE,0.045889025767099,0.954110974232901
4,13,13,TRUE,0.0243988455525177,0.975601154447482
4,13,14,TRUE,0.229574585453793,0.770425414546207
4,13,15,TRUE,0.253937075972783,0.746062924027217
4,13,16,TRUE,0.106926541211267,0.893073458788733
4,13,17,TRUE,0.107278509650137,0.892721490349863
4,13,18,TRUE,0.159805843749766,0.840194156250234
4,13,19,TRUE,0,0
4,13,20,TRUE,0,0
4,13,21,TRUE,0,0
4,13,22,TRUE,0,0
4,13,23,TRUE,0,0
4,14,0,TRUE,0,0
4,14,1,TRUE,0,0
4,14,2,TRUE,0,0
4,14,3,TRUE,0,0
4,14,4,TRUE,0,0
4,14,5,TRUE,0,0
4,14,6,TRUE,0.335018321323598,0.664981678676402
4,14,7,TRUE,0.395593592613486,0.604406407386514
4,14,8,TRUE,0.689314690828058,0.310685309171942
4,14,9,TRUE,0.141211189408337,0.858788810591663
4,14,10,TRUE,0.221318902683996,0.778681097316004
4,14,11,TRUE,0.270895004978576,0.729104995021424
4,14,12,TRUE,0.045889025767099,0.954110974232901
4,14,13,TRUE,0.0243988455525177,0.975601154447482
4,14,14,TRUE,0.229574585453793,0.770425414546207
4,14,15,TRUE,0.253937075972783,0.746062924027217
4,14,16,TRUE,0.106926541211267,0.893073458788733
4,14,17,TRUE,0.107278509650137,0.892721490349863
4,14,18,TRUE,0.159805843749766,0.840194156250234
4,14,19,TRUE,0,0
4,14,20,TRUE,0,0
4,14,21,TRUE,0,0
4,14,22,TRUE,0,0
4,14,23,TRUE,0,0
4,15,0,TRUE,0,0
4,15,1,TRUE,0,0
4,15,2,TRUE,0,0
4,15,3,TRUE,0,0
4,15,4,TRUE,0,0
4,15,5,TRUE,0,0
4,15,6,TRUE,0.335018321323598,0.664981678676402
4,15,7,TRUE,0.395593592613486,0.604406407386514
4,15,8,TRUE,0.689314690828058,0.310685309171942
4,15,9,TRUE,0.141211189408337,0.858788810591663
4,15,10,TRUE,0.221318902683996,0.778681097316004
4,15,11,TRUE,0.270895004978576,0.729104995021424
4,15,12,TRUE,0.045889025767099,0.954110974232901
4,15,13,TRUE,0.0243988455525177,0.975601154447482
4,15,14,TRUE,0.229574585453793,0.770425414546207
4,15,15,TRUE,0.253937075972783,0.746062924027217
4,15,16,TRUE,0.106926541211267,0.893073458788733
4,15,17,TRUE,0.107278509650137,0.892721490349863
4,15,18,TRUE,0.159805843749766,0.840194156250234
4,15,19,TRUE,0,0
4,15,20,TRUE,0,0
4,15,21,TRUE,0,0
4,15,22,TRUE,0,0
4,15,23,TRUE,0,0
4,16,0,TRUE,0,0
4,16,1,TRUE,0,0
4,16,2,TRUE,0,0
4,16,3,TRUE,0,0
4,16,4,TRUE,0,0
4,16,5,TRUE,0,0
4,16,6,TRUE,0.335018321323598,0.664981678676402
4,16,7,TRUE,0.395593592613486,0.604406407386514
4,16,8,TRUE,0.689314690828058,0.310685309171942
4,16,9,TRUE,0.141211189408337,0.858788810591663
4,16,10,TRUE,0.221318902683996,0.778681097316004
4,16,11,TRUE,0.270895004978576,0.729104995021424
4,16,12,TRUE,0.045889025767099,0.954110974232901
4,16,13,TRUE,0.0243988455525177,0.975601154447482
4,16,14,TRUE,0.229574585453793,0.770425414546207
4,16,15,TRUE,0.253937075972783,0.746062924027217
4,16,16,TRUE,0.106926541211267,0.893073458788733
4,16,17,TRUE,0.107278509650137,0.892721490349863
4,16,18,TRUE,0.159805843749766,0.840194156250234
4,16,19,TRUE,0,0
4,16,20,TRUE,0,0
4,16,21,TRUE,0,0
4,16,22,TRUE,0,0
4,16,23,TRUE,0,0
4,17,0,TRUE,0,0
4,17,1,TRUE,0,0
4,17,2,TRUE,0,0
4,17,3,TRUE,0,0
4,17,4,TRUE,0,0
4,17,5,TRUE,0,0
4,17,6,TRUE,0.335018321323598,0.664981678676402
4,17,7,TRUE,0.395593592613486,0.604406407386514
4,17,8,TRUE,0.689314690828058,0.310685309171942
4,17,9,TRUE,0.141211189408337,0.858788810591663
4,17,10,TRUE,0.221318902683996,0.778681097316004
4,17,11,TRUE,0.270895004978576,0.729104995021424
4,17,12,TRUE,0.045889025767099,0.954110974232901
4,17,13,TRUE,0.0243988455525177,0.975601154447482
4,17,14,TRUE,0.229574585453793,0.770425414546207
4,17,15,TRUE,0.253937075972783,0.746062924027217
4,17,16,TRUE,0.106926541211267,0.893073458788733
4,17,17,TRUE,0.107278509650137,0.892721490349863
4,17,18,TRUE,0.159805843749766,0.840194156250234
4,17,19,TRUE,0,0
4,17,20,TRUE,0,0
4,17,21,TRUE,0,0
4,17,22,TRUE,0,0
4,17,23,TRUE,0,0
4,18,0,FALSE,0,0
4,18,1,FALSE,0,0
4,18,2,FALSE,0,0
4,18,3,FALSE,0,0
4,18,4,FALSE,0,0
4,18,5,FALSE,0,0
4,18,6,FALSE,0.0198691255087575,0.980130874491243
4,18,7,FALSE,0.398214451509871,0.601785548490129
4,18,8,FALSE,0.474371064583555,0.525628935416445
4,18,9,FALSE,0.520989965095271,0.479010034904729
4,18,10,FALSE,0.0676981314041867,0.932301868595813
4,18,11,FALSE,2.68370881242314e-05,0.999973162911876
4,18,12,FALSE,0.188123307809121,0.811876692190879
4,18,13,FALSE,0.022148337517746,0.977851662482254
4,18,14,FALSE,0.111985404909831,0.888014595090169
4,18,15,FALSE,0.148237693089674,0.851762306910326
4,18,16,FALSE,0.372017752647577,0.627982247352423
4,18,17,FALSE,0.0647939871289282,0.935206012871072
4,18,18,FALSE,0.952046080690443,0.047953919309557
4,18,19,FALSE,0,0
4,18,20,FALSE,0,0
4,18,21,FALSE,0,0
4,18,22,FALSE,0,0
4,18,23,FALSE,0,0
4,19,0,FALSE,0,0
4,19,1,FALSE,0,0
4,19,2,FALSE,0,0
4,19,3,FALSE,0,0
4,19,4,FALSE,0,0
4,19,5,FALSE,0,0
4,19,6,FALSE,0.0198691255087575,0.980130874491243
4,19,7,FALSE,0.398214451509871,0.601785548490129
4,19,8,FALSE,0.474371064583555,0.525628935416445
4,19,9,FALSE,0.520989965095271,0.479010034904729
4,19,10,FALSE,0.0676981314041867,0.932301868595813
4,19,11,FALSE,2.68370881242314e-05,0.999973162911876
4,19,12,FALSE,0.188123307809121,0.811876692190879
4,19,13,FALSE,0.022148337517746,0.977851662482254
4,19,14,FALSE,0.111985404909831,0.888014595090169
4,19,15,FALSE,0.148237693089674,0.851762306910326
4,19,16,FALSE,0.372017752647577,0.627982247352423
4,19,17,FALSE,0.0647939871289282,0.935206012871072
4,19,18,FALSE,0.952046080690443,0.047953919309557
4,19,19,FALSE,0,0
4,19,20,FALSE,0,0
4,19,21,FALSE,0,0
4,19,22,FALSE,0,0
4,19,23,FALSE,0,0
4,20,0,TRUE,0,0
4,20,1,TRUE,0,0
4,20,2,TRUE,0,0
4,20,3,TRUE,0,0
4,20,4,TRUE,0,0
4,20,5,TRUE,0,0
4,20,6,TRUE,0.335018321323598,0.664981678676402
4,20,7,TRUE,0.395593592613486,0.604406407386514
4,20,8,TRUE,0.689314690828058,0.310685309171942
4,20,9,TRUE,0.141211189408337,0.858788810591663
4,20,10,TRUE,0.221318902683996,0.778681097316004
4,20,11,TRUE,0.270895004978576,0.729104995021424
4,20,12,TRUE,0.045889025767099,0.954110974232901
4,20,13,TRUE,0.0243988455525177,0.975601154447482
4,20,14,TRUE,0.229574585453793,0.770425414546207
4,20,15,TRUE,0.253937075972783,0.746062924027217
4,20,16,TRUE,0.106926541211267,0.893073458788733
4,20,17,TRUE,0.107278509650137,0.892721490349863
4,20,18,TRUE,0.159805843749766,0.840194156250234
4,20,19,TRUE,0,0
4,20,20,TRUE,0,0
4,20,21,TRUE,0,0
4,20,22,TRUE,0,0
4,20,23,TRUE,0,0
4,21,0,TRUE,0,0
4,21,1,TRUE,0,0
4,21,2,TRUE,0,0
4,21,3,TRUE,0,0
4,21,4,TRUE,0,0
4,21,5,TRUE,0,0
4,21,6,TRUE,0.335018321323598,0.664981678676402
4,21,7,TRUE,0.395593592613486,0.604406407386514
4,21,8,TRUE,0.689314690828058,0.310685309171942
4,21,9,TRUE,0.141211189408337,0.858788810591663
4,21,10,TRUE,0.221318902683996,0.778681097316004
4,21,11,TRUE,0.270895004978576,0.729104995021424
4,21,12,TRUE,0.045889025767099,0.954110974232901
4,21,13,TRUE,0.0243988455525177,0.975601154447482
4,21,14,TRUE,0.229574585453793,0.770425414546207
4,21,15,TRUE,0.253937075972783,0.746062924027217
4,21,16,TRUE,0.106926541211267,0.893073458788733
4,21,17,TRUE,0.107278509650137,0.892721490349863
4,21,18,TRUE,0.159805843749766,0.840194156250234
4,21,19,TRUE,0,0
4,21,20,TRUE,0,0
4,21,21,TRUE,0,0
4,21,22,TRUE,0,0
4,21,23,TRUE,0,0
4,22,0,TRUE,0,0
4,22,1,TRUE,0,0
4,22,2,TRUE,0,0
4,22,3,TRUE,0,0
4,22,4,TRUE,0,0
4,22,5,TRUE,0,0
4,22,6,TRUE,0.335018321323598,0.664981678676402
4,22,7,TRUE,0.395593592613486,0.604406407386514
4,22,8,TRUE,0.689314690828058,0.310685309171942
4,22,9,TRUE,0.141211189408337,0.858788810591663
4,22,10,TRUE,0.221318902683996,0.778681097316004
4,22,11,TRUE,0.270895004978576,0.729104995021424
4,22,12,TRUE,0.045889025767099,0.954110974232901
4,22,13,TRUE,0.0243988455525177,0.975601154447482
4,22,14,TRUE,0.229574585453793,0.770425414546207
4,22,15,TRUE,0.253937075972783,0.746062924027217
4,22,16,TRUE,0.106926541211267,0.893073458788733
4,22,17,TRUE,0.107278509650137,0.892721490349863
4,22,18,TRUE,0.159805843749766,0.840194156250234
4,22,19,TRUE,0,0
4,22,20,TRUE,0,0
4,22,21,TRUE,0,0
4,22,22,TRUE,0,0
4,22,23,TRUE,0,0
4,23,0,TRUE,0,0
4,23,1,TRUE,0,0
4,23,2,TRUE,0,0
4,23,3,TRUE,0,0
4,23,4,TRUE,0,0
4,23,5,TRUE,0,0
4,23,6,TRUE,0.335018321323598,0.664981678676402
4,23,7,TRUE,0.395593592613486,0.604406407386514
4,23,8,TRUE,0.689314690828058,0.310685309171942
4,23,9,TRUE,0.141211189408337,0.858788810591663
4,23,10,TRUE,0.221318902683996,0.778681097316004
4,23,11,TRUE,0.270895004978576,0.729104995021424
4,23,12,TRUE,0.045889025767099,0.954110974232901
4,23,13,TRUE,0.0243988455525177,0.975601154447482
4,23,14,TRUE,0.229574585453793,0.770425414546207
4,23,15,TRUE,0.253937075972783,0.746062924027217
4,23,16,TRUE,0.106926541211267,0.893073458788733
4,23,17,TRUE,0.107278509650137,0.892721490349863
4,23,18,TRUE,0.159805843749766,0.840194156250234
4,23,19,TRUE,0,0
4,23,20,TRUE,0,0
4,23,21,TRUE,0,0
4,23,22,TRUE,0,0
4,23,23,TRUE,0,0
4,24,0,TRUE,0,0
4,24,1,TRUE,0,0
4,24,2,TRUE,0,0
4,24,3,TRUE,0,0
4,24,4,TRUE,0,0
4,24,5,TRUE,0,0
4,24,6,TRUE,0.335018321323598,0.664981678676402
4,24,7,TRUE,0.395593592613486,0.604406407386514
4,24,8,TRUE,0.689314690828058,0.310685309171942
4,24,9,TRUE,0.141211189408337,0.858788810591663
4,24,10,TRUE,0.221318902683996,0.778681097316004
4,24,11,TRUE,0.270895004978576,0.729104995021424
4,24,12,TRUE,0.045889025767099,0.954110974232901
4,24,13,TRUE,0.0243988455525177,0.975601154447482
4,24,14,TRUE,0.229574585453793,0.770425414546207
4,24,15,TRUE,0.253937075972783,0.746062924027217
4,24,16,TRUE,0.106926541211267,0.893073458788733
4,24,17,TRUE,0.107278509650137,0.892721490349863
4,24,18,TRUE,0.159805843749766,0.840194156250234
4,24,19,TRUE,0,0
4,24,20,TRUE,0,0
4,24,21,TRUE,0,0
4,24,22,TRUE,0,0
4,24,23,TRUE,0,0
4,25,0,FALSE,0,0
4,25,1,FALSE,0,0
4,25,2,FALSE,0,0
4,25,3,FALSE,0,0
4,25,4,FALSE,0,0
4,25,5,FALSE,0,0
4,25,6,FALSE,0.0198691255087575,0.980130874491243
4,25,7,FALSE,0.398214451509871,0.601785548490129
4,25,8,FALSE,0.474371064583555,0.525628935416445
4,25,9,FALSE,0.520989965095271,0.479010034904729
4,25,10,FALSE,0.0676981314041867,0.932301868595813
4,25,11,FALSE,2.68370881242314e-05,0.999973162911876
4,25,12,FALSE,0.188123307809121,0.811876692190879
4,25,13,FALSE,0.022148337517746,0.977851662482254
4,25,14,FALSE,0.111985404909831,0.888014595090169
4,25,15,FALSE,0.148237693089674,0.851762306910326
4,25,16,FALSE,0.372017752647577,0.627982247352423
4,25,17,FALSE,0.0647939871289282,0.935206012871072
4,25,18,FALSE,0.952046080690443,0.047953919309557
4,25,19,FALSE,0,0
4,25,20,FALSE,0,0
4,25,21,FALSE,0,0
4,25,22,FALSE,0,0
4,25,23,FALSE,0,0
4,26,0,FALSE,0,0
4,26,1,FALSE,0,0
4,26,2,FALSE,0,0
4,26,3,FALSE,0,0
4,26,4,FALSE,0,0
4,26,5,FALSE,0,0
4,26,6,FALSE,0.0198691255087575,0.980130874491243
4,26,7,FALSE,0.398214451509871,0.601785548490129
4,26,8,FALSE,0.474371064583555,0.525628935416445
4,26,9,FALSE,0.520989965095271,0.479010034904729
4,26,10,FALSE,0.0676981314041867,0.932301868595813
4,26,11,FALSE,2.68370881242314e-05,0.999973162911876
4,26,12,FALSE,0.188123307809121,0.811876692190879
4,26,13,FALSE,0.022148337517746,0.977851662482254
4,26,14,FALSE,0.111985404909831,0.888014595090169
4,26,15,FALSE,0.148237693089674,0.851762306910326
4,26,16,FALSE,0.372017752647577,0.627982247352423
4,26,17,FALSE,0.0647939871289282,0.935206012871072
4,26,18,FALSE,0.952046080690443,0.047953919309557
4,26,19,FALSE,0,0
4,26,20,FALSE,0,0
4,26,21,FALSE,0,0
4,26,22,FALSE,0,0
4,26,23,FALSE,0,0
4,27,0,TRUE,0,0
4,27,1,TRUE,0,0
4,27,2,TRUE,0,0
4,27,3,TRUE,0,0
4,27,4,TRUE,0,0
4,27,5,TRUE,0,0
4,27,6,TRUE,0.335018321323598,0.664981678676402
4,27,7,TRUE,0.395593592613486,0.604406407386514
4,27,8,TRUE,0.689314690828058,0.310685309171942
4,27,9,TRUE,0.141211189408337,0.858788810591663
4,27,10,TRUE,0.221318902683996,0.778681097316004
4,27,11,TRUE,0.270895004978576,0.729104995021424
4,27,12,TRUE,0.045889025767099,0.954110974232901
4,27,13,TRUE,0.0243988455525177,0.975601154447482
4,27,14,TRUE,0.229574585453793,0.770425414546207
4,27,15,TRUE,0.253937075972783,0.746062924027217
4,27,16,TRUE,0.106926541211267,0.893073458788733
4,27,17,TRUE,0.107278509650137,0.892721490349863
4,27,18,TRUE,0.159805843749766,0.840194156250234
4,27,19,TRUE,0,0
4,27,20,TRUE,0,0
4,27,21,TRUE,0,0
4,27,22,TRUE,0,0
4,27,23,TRUE,0,0
4,28,0,TRUE,0,0
4,28,1,TRUE,0,0
4,28,2,TRUE,0,0
4,28,3,TRUE,0,0
4,28,4,TRUE,0,0
4,28,5,TRUE,0,0
4,28,6,TRUE,0.335018321323598,0.664981678676402
4,28,7,TRUE,0.395593592613486,0.604406407386514
4,28,8,TRUE,0.689314690828058,0.310685309171942
4,28,9,TRUE,0.141211189408337,0.858788810591663
4,28,10,TRUE,0.221318902683996,0.778681097316004
4,28,11,TRUE,0.270895004978576,0.729104995021424
4,28,12,TRUE,0.045889025767099,0.954110974232901
4,28,13,TRUE,0.0243988455525177,0.975601154447482
4,28,14,TRUE,0.229574585453793,0.770425414546207
4,28,15,TRUE,0.253937075972783,0.746062924027217
4,28,16,TRUE,0.106926541211267,0.893073458788733
4,28,17,TRUE,0.107278509650137,0.892721490349863
4,28,18,TRUE,0.159805843749766,0.840194156250234
4,28,19,TRUE,0,0
4,28,20,TRUE,0,0
4,28,21,TRUE,0,0
4,28,22,TRUE,0,0
4,28,23,TRUE,0,0
4,29,0,TRUE,0,0
4,29,1,TRUE,0,0
4,29,2,TRUE,0,0
4,29,3,TRUE,0,0
4,29,4,TRUE,0,0
4,29,5,TRUE,0,0
4,29,6,TRUE,0.335018321323598,0.664981678676402
4,29,7,TRUE,0.395593592613486,0.604406407386514
4,29,8,TRUE,0.689314690828058,0.310685309171942
4,29,9,TRUE,0.141211189408337,0.858788810591663
4,29,10,TRUE,0.221318902683996,0.778681097316004
4,29,11,TRUE,0.270895004978576,0.729104995021424
4,29,12,TRUE,0.045889025767099,0.954110974232901
4,29,13,TRUE,0.0243988455525177,0.975601154447482
4,29,14,TRUE,0.229574585453793,0.770425414546207
4,29,15,TRUE,0.253937075972783,0.746062924027217
4,29,16,TRUE,0.106926541211267,0.893073458788733
4,29,17,TRUE,0.107278509650137,0.892721490349863
4,29,18,TRUE,0.159805843749766,0.840194156250234
4,29,19,TRUE,0,0
4,29,20,TRUE,0,0
4,29,21,TRUE,0,0
4,29,22,TRUE,0,0
4,29,23,TRUE,0,0
4,30,0,TRUE,0,0
4,30,1,TRUE,0,0
4,30,2,TRUE,0,0
4,30,3,TRUE,0,0
4,30,4,TRUE,0,0
4,30,5,TRUE,0,0
4,30,6,TRUE,0.335018321323598,0.664981678676402
4,30,7,TRUE,0.395593592613486,0.604406407386514
4,30,8,TRUE,0.689314690828058,0.310685309171942
4,30,9,TRUE,0.141211189408337,0.858788810591663
4,30,10,TRUE,0.221318902683996,0.778681097316004
4,30,11,TRUE,0.270895004978576,0.729104995021424
4,30,12,TRUE,0.045889025767099,0.954110974232901
4,30,13,TRUE,0.0243988455525177,0.975601154447482
4,30,14,TRUE,0.229574585453793,0.770425414546207
4,30,15,TRUE,0.253937075972783,0.746062924027217
4,30,16,TRUE,0.106926541211267,0.893073458788733
4,30,17,TRUE,0.107278509650137,0.892721490349863
4,30,18,TRUE,0.159805843749766,0.840194156250234
4,30,19,TRUE,0,0
4,30,20,TRUE,0,0
4,30,21,TRUE,0,0
4,30,22,TRUE,0,0
4,30,23,TRUE,0,0
5,1,0,TRUE,0,0
5,1,1,TRUE,0,0
5,1,2,TRUE,0,0
5,1,3,TRUE,0,0
5,1,4,TRUE,0,0
5,1,5,TRUE,0,0
5,1,6,TRUE,0.733885116709697,0.266114883290303
5,1,7,TRUE,0.626457664123432,0.373542335876568
5,1,8,TRUE,0.403435434933438,0.596564565066562
5,1,9,TRUE,0.256716818174718,0.743283181825282
5,1,10,TRUE,0.184195792830291,0.815804207169709
